iter	Logloss
135	0.1295763607
136	0.1288698472
137	0.1281624472
138	0.1274851039
139	0.1266211672
140	0.1252266425
141	0.1244562894
142	0.1234124911
143	0.1226488928
144	0.1216177434
145	0.1207809011
146	0.1198492715
147	0.1191437911
148	0.1182371515
149	0.1174843386
150	0.1165253159
151	0.1155324161
152	0.114671056
153	0.113909111
154	0.1132087799
155	0.1122685632
156	0.111450746
157	0.1107033964
158	0.1099504249
159	0.1091281454
160	0.1083383823
161	0.1076222421
162	0.1068892456
163	0.1060381945
164	0.1053353121
165	0.1047204296
166	0.1040191743
167	0.1031794061
168	0.1023938473
169	0.1017896913
170	0.1010332424
171	0.1004685032
172	0.1000364532
173	0.09935689293
174	0.09876693455
175	0.09812359923
176	0.09749082753
177	0.09707567585
178	0.096486302
179	0.09575909445
180	0.09507423498
181	0.09445604355
182	0.09389317086
183	0.09328127194
184	0.09280880201
185	0.09237423352
186	0.09152602239
187	0.09106125474
188	0.09041630783
189	0.08970570699
190	0.08918955152
191	0.08860782683
192	0.08807535983
193	0.08747681382
194	0.08698847173
195	0.08665875079
196	0.08605133343
197	0.08556780279
198	0.08487453509
199	0.08434836438
200	0.08387292288
201	0.08328516731
202	0.08273046596
203	0.0823404198
204	0.08195035032
205	0.08154208246
206	0.081085762
207	0.08060853476
208	0.08012431636
209	0.07968769219
210	0.07941195314
211	0.07895975256
212	0.07842738967
213	0.07798080253
214	0.0775916507
215	0.07707752878
216	0.07667664259
217	0.07623815818
218	0.07594513434
219	0.07546511644
220	0.07507614976
221	0.07469850379
222	0.07429337018
223	0.07398828805
224	0.07357395742
225	0.07303044877
226	0.07253544825
227	0.07220260706
228	0.07177706628
229	0.07124050903
230	0.07096054693
231	0.07064455225
232	0.07025020346
233	0.06985623968
234	0.06948980032
235	0.069232939
236	0.06888878436
237	0.06838626532
238	0.06802498362
239	0.06770336858
240	0.06742919131
241	0.06711682129
242	0.06680827914
243	0.06655328807
244	0.06609085291
245	0.06586047
246	0.06555502832
247	0.06524677384
248	0.06488470352
249	0.06452819609
250	0.06412483338
251	0.06383274172
252	0.06346136105
253	0.06317941359
254	0.06283923468
255	0.06254809457
256	0.06218040523
257	0.06181839245
258	0.06145449695
259	0.06116383574
260	0.06091143431
261	0.06058115499
262	0.06030604699
263	0.06001101719
264	0.05970725376
265	0.05937409437
266	0.05910260171
267	0.05880688424
268	0.05853980154
269	0.05828940732
270	0.0579848082
271	0.05777252064
272	0.05755008158
273	0.05726172363
274	0.05703164521
275	0.05682331134
276	0.05660269484
277	0.05628696143
278	0.05596850295
279	0.05570914761
280	0.05540631409
281	0.05516320723
282	0.0549516905
283	0.05470702548
284	0.05432329412
285	0.05405960561
286	0.05379317642
287	0.05345194945
288	0.05318270999
289	0.05297454155
290	0.05271878093
291	0.0524858446
292	0.0522141319
293	0.05201631367
294	0.05181328134
295	0.05161156972
296	0.0515038988
297	0.05127630417
298	0.05108764751
299	0.05082325948
300	0.05057219686
301	0.05030506317
302	0.0500624057
303	0.04983262067
304	0.04961269745
305	0.04935221666
306	0.04911429631
307	0.04886804165
308	0.04857032998
309	0.04838084043
310	0.04817426249
311	0.04795908413
312	0.04780799752
313	0.04763128963
314	0.04747355507
315	0.04725127491
316	0.04700382415
317	0.04681577163
318	0.04662176612
319	0.04647238718
320	0.04632255447
321	0.04607789871
322	0.04588805265
323	0.04573053918
324	0.04553786428
325	0.04527290935
326	0.04505700011
327	0.04489776004
328	0.04470332604
329	0.04452673176
330	0.04431297858
331	0.04407686566
332	0.04392292561
333	0.04373618659
334	0.04354796029
335	0.04339030269
336	0.04314812067
337	0.04302372395
338	0.04283886986
339	0.04269527825
340	0.04250815758
341	0.04233328525
342	0.0421668173
343	0.0420065448
344	0.04186662578
345	0.04169835373
346	0.04159061038
347	0.04144607464
348	0.04129662426
349	0.04109567063
350	0.04098390636
351	0.04083136078
352	0.04061336118
353	0.04044622384
354	0.04028468725
355	0.04009361801
356	0.04000277378
357	0.0398777287
358	0.03977916074
359	0.03963500525
360	0.03944953285
361	0.03929084527
362	0.03919046301
363	0.03907629805
364	0.03897960109
365	0.03880625793
366	0.03865486197
367	0.0385059137
368	0.03835868979
369	0.03823734503
370	0.03803405676
371	0.03787784772
372	0.03774819192
373	0.03761193707
374	0.03750273782
375	0.03730986727
376	0.03718590562
377	0.03706480194
378	0.03691939845
379	0.03680767049
380	0.03662008949
381	0.03648942487
382	0.03636915235
383	0.03628274403
384	0.03617932697
385	0.03601312541
386	0.03587834982
387	0.03574092554
388	0.03558588422
389	0.03546175627
390	0.03534635889
391	0.03523067496
392	0.0351250383
393	0.0350093156
394	0.034864195
395	0.03473670935
396	0.03463282927
397	0.03448174043
398	0.03439656754
399	0.0342843899
400	0.03423156217
401	0.03412498414
402	0.03399483258
403	0.03387491069
404	0.03379984965
405	0.03367539157
406	0.03351984186
407	0.03342896406
408	0.0333283535
409	0.03321021451
410	0.03308882774
411	0.03296609668
412	0.03287868715
413	0.03269530621
414	0.03259009008
415	0.03249095673
416	0.03235616484
417	0.03224742587
418	0.03210935803
419	0.03201133491
420	0.03189471548
421	0.03178455406
422	0.03169957596
423	0.03159705247
424	0.0315009481
425	0.03134897919
426	0.03122063892
427	0.03114836659
428	0.03105571959
429	0.03092844374
430	0.03083669182
431	0.030722704
432	0.03064217828
433	0.03053864291
434	0.03045962535
435	0.03033131536
436	0.03020300662
437	0.03010859494
438	0.03006115807
439	0.02993472167
440	0.0298067639
441	0.02971482845
442	0.02959585681
443	0.02952848283
444	0.02945732843
445	0.0293792859
446	0.02927658906
447	0.02916280639
448	0.02911140748
449	0.02902302594
450	0.02896815293
451	0.02887286383
452	0.02876388714
453	0.02869970547
454	0.02861949927
455	0.02855384446
456	0.02850214355
457	0.02843008596
458	0.02832193573
459	0.02823905433
460	0.02815705927
461	0.02808045233
462	0.0280136245
463	0.02796926515
464	0.02790021087
465	0.02781399074
466	0.02770769932
467	0.02766405453
468	0.02757895594
469	0.0275083081
470	0.02740113773
471	0.02734421655
472	0.02725749398
473	0.02717539303
474	0.02711895842
475	0.0270304193
476	0.0269398102
477	0.02684275641
478	0.02675581471
479	0.02667726909
480	0.02662469634
481	0.02653013188
482	0.02644365821
483	0.02637126849
484	0.02629885851
485	0.0262359849
486	0.02615608292
487	0.02611491302
488	0.02605652564
489	0.02601941467
490	0.02595486259
491	0.0258912713
492	0.02582404347
493	0.0257601761
494	0.02569464088
495	0.02561010402
496	0.02554051558
497	0.02547447878
498	0.02538503217
499	0.02529726178
500	0.02523231588
501	0.02515802234
502	0.02507623477
503	0.02498022548
504	0.02492026868
505	0.02485355948
506	0.02478608874
507	0.0247259478
508	0.02469770598
509	0.02462359107
510	0.02455718091
511	0.02449413192
512	0.02441834557
513	0.02433147971
514	0.02429475773
515	0.02423432118
516	0.02413691559
517	0.02401892752
518	0.02397336404
519	0.02389354552
520	0.02380358894
521	0.02374338311
522	0.02369790333
523	0.02364060099
524	0.02354826038
525	0.02349504336
526	0.02342036927
527	0.02335886276
528	0.0232800101
529	0.02321317378
530	0.02315629285
531	0.02308603214
532	0.02303820857
533	0.02297252967
534	0.02290227431
535	0.02282634251
536	0.02277262458
537	0.02272053426
538	0.02264744542
539	0.02257258273
540	0.02251835118
541	0.02246430001
542	0.02242688743
543	0.02235189201
544	0.0222814915
545	0.02222024237
546	0.02218127762
547	0.02211930761
548	0.02206878247
549	0.02202523442
550	0.02194155116
551	0.02188531164
552	0.02184441747
553	0.02179716807
554	0.02175297715
555	0.02170654829
556	0.02164703481
557	0.02157331665
558	0.02150899775
559	0.02147015196
560	0.02138643214
561	0.02132927346
562	0.02124925911
563	0.02118854551
564	0.02113201173
565	0.02107752379
566	0.02104533813
567	0.02099968823
568	0.02093877362
569	0.02089304092
570	0.0208143637
571	0.02076962851
572	0.02073237528
573	0.02066090094
574	0.02060706691
575	0.02054229354
576	0.02049188337
577	0.02045681912
578	0.02043162494
579	0.02035899301
580	0.02032197844
581	0.02027468345
582	0.02024509923
583	0.0201889281
584	0.02014019228
585	0.020092277
586	0.02003650347
587	0.01999826376
588	0.01996447678
589	0.01988732521
590	0.01983769368
591	0.01977895989
592	0.01972330669
593	0.01968160641
594	0.01963839472
595	0.01960188445
596	0.01952455954
597	0.01949780211
598	0.01945871591
599	0.01941859972
600	0.01939173309
601	0.01933740079
602	0.01928651104
603	0.01923609606
604	0.01919655143
605	0.01913451341
606	0.01906033361
607	0.01901149646
608	0.01897276129
609	0.01892617338
610	0.01887497306
611	0.01884390041
612	0.01880914505
613	0.01875280593
614	0.01868934455
615	0.01864408073
616	0.01861714343
617	0.01856071418
618	0.01851530677
619	0.01847535881
620	0.01843606986
621	0.01837868496
622	0.01835687476
623	0.01832227549
624	0.01825353232
625	0.01822238923
626	0.01817446534
627	0.01813378078
628	0.01809917512
629	0.01805265481
630	0.01798754147
631	0.01793127789
632	0.01788894946
633	0.01786155667
634	0.01782749768
635	0.0177977492
636	0.01778082783
637	0.01774368004
638	0.01770302248
639	0.01766447836
640	0.01763198737
641	0.01758880715
642	0.0175603893
643	0.01752305736
644	0.01748904442
645	0.01744505133
646	0.01739981576
647	0.01735619192
648	0.01731403931
649	0.01727706597
650	0.01724276971
651	0.01721662307
652	0.01718075043
653	0.01714916849
654	0.01712333001
655	0.01707293987
656	0.01703399245
657	0.01699817829
658	0.01696143428
659	0.0169110362
660	0.0168714699
661	0.01683884552
662	0.01681058864
663	0.01676566069
664	0.01672207493
665	0.01666922802
666	0.0166111699
667	0.01658736443
668	0.01655602212
669	0.01650815083
670	0.0164596703
671	0.01642556932
672	0.01641221711
673	0.01637201789
674	0.01633665531
675	0.01632251438
676	0.01627199165
677	0.0162348361
678	0.01621780802
679	0.01618063086
680	0.01615436121
681	0.01612762114
682	0.01609572479
683	0.01606572403
684	0.01603470309
685	0.01601324043
686	0.01598921494
687	0.01596557338
688	0.01595084864
689	0.01591591166
690	0.01588119191
691	0.01584152792
692	0.01580725196
693	0.01577262449
694	0.01574653201
695	0.01572053955
696	0.01569268243
697	0.01565912011
698	0.01562930157
699	0.01560264946
700	0.01558234107
701	0.01554616191
702	0.01551161155
703	0.0154825942
704	0.01545647275
705	0.01542265853
706	0.01539276077
707	0.0153544605
708	0.01531735473
709	0.01528401458
710	0.01524164597
711	0.01521003888
712	0.01518050517
713	0.01514299979
714	0.01511314535
715	0.01508250564
716	0.01505012319
717	0.01502892531
718	0.01500607834
719	0.0149809992
720	0.01495397173
721	0.01492300548
722	0.01488743607
723	0.01485303155
724	0.01482356928
725	0.0147978361
726	0.01476420636
727	0.014724498
728	0.01469479541
729	0.01466918872
730	0.01462293835
731	0.01458721323
732	0.01456092669
733	0.01452635837
734	0.01449839825
735	0.01447081729
736	0.01443731772
737	0.0144069932
738	0.0143853832
739	0.01435550994
740	0.01433233715
741	0.01430424356
742	0.01427796497
743	0.01425631671
744	0.01422789165
745	0.01418848573
746	0.0141608947
747	0.01412112207
748	0.01408888044
749	0.01406493428
750	0.01403111585
751	0.01400334057
752	0.01397707666
753	0.01396606472
754	0.01392179355
755	0.01388773451
756	0.01384988962
757	0.01382171866
758	0.01379621046
759	0.0137619629
760	0.0137295804
761	0.01370896577
762	0.01367695073
763	0.01364169494
764	0.01361508619
765	0.01358600241
766	0.01355233951
767	0.01353004967
768	0.01350907557
769	0.01348196374
770	0.01346540282
771	0.01343750219
772	0.01340814248
773	0.0133856914
774	0.01335930071
775	0.01332524099
776	0.01329700846
777	0.01326436934
778	0.01322477078
779	0.01318790188
780	0.0131615063
781	0.01312582818
782	0.01310555836
783	0.01306735101
784	0.0130360038
785	0.01301469336
786	0.01299059843
787	0.01296562633
788	0.01293402602
789	0.01290655652
790	0.01288029874
791	0.01285719078
792	0.01283662035
793	0.01280230255
794	0.01278053284
795	0.01275199803
796	0.01272954869
797	0.01270564956
798	0.01267826699
799	0.012654984
800	0.01263445977
801	0.01260946896
802	0.01258471898
803	0.0125644581
804	0.01254222263
805	0.01252559482
806	0.01250309143
807	0.01247282319
808	0.01245145025
809	0.01243280646
810	0.0124172558
811	0.01239093089
812	0.012361699
813	0.0123431592
814	0.01231153075
815	0.01228569736
816	0.01225516922
817	0.01223271219
818	0.0121994118
819	0.01216922686
820	0.01214418963
821	0.01212717079
822	0.01209190534
823	0.01206145262
824	0.01203464867
825	0.01200650991
826	0.01198315765
827	0.01195698695
828	0.01194063377
829	0.01192172792
830	0.01189748779
831	0.01187889851
832	0.01185820374
833	0.01183550394
834	0.01180651945
835	0.01178510902
836	0.01175597488
837	0.01173892926
838	0.01171700269
839	0.01169059385
840	0.01167839625
841	0.01165151455
842	0.01163758425
843	0.01162219148
844	0.01159644296
845	0.01157865264
846	0.01154923531
847	0.01151448662
848	0.01148474645
849	0.0114719827
850	0.01145173441
851	0.01142984287
852	0.01140656751
853	0.01138409167
854	0.01135870727
855	0.0113362467
856	0.01130841058
857	0.01128262707
858	0.01125957833
859	0.01123758434
860	0.01121617971
861	0.01119850306
862	0.01117707826
863	0.01115113065
864	0.01112734354
865	0.01110149979
866	0.01108203374
867	0.01106142338
868	0.01103759846
869	0.01101689568
870	0.01100052358
871	0.01098217905
872	0.01096526147
873	0.01094965078
874	0.01092619146
875	0.0109071629
876	0.0108820897
877	0.01086080699
878	0.01083124855
879	0.01080410198
880	0.01077379666
881	0.01075651806
882	0.01074383271
883	0.01071837974
884	0.01069290743
885	0.01067319558
886	0.01065874174
887	0.01063707922
888	0.01061654742
889	0.01060984697
890	0.01058239052
891	0.0105519594
892	0.01053715256
893	0.01051409952
894	0.01050438369
895	0.01048158563
896	0.01046481034
897	0.01044452476
898	0.01042955617
899	0.01040558225
900	0.01039209286
901	0.0103737423
902	0.01035512024
903	0.01034402772
904	0.01032260022
905	0.01030026691
906	0.01028332023
907	0.01026814624
908	0.0102454122
909	0.01022772169
910	0.01020514455
911	0.01018096206
912	0.01017376375
913	0.01016017397
914	0.01014407995
915	0.01011935496
916	0.01009790083
917	0.01006847319
918	0.01004550644
919	0.01003274722
920	0.01001340416
921	0.009992375864
922	0.009979586898
923	0.009959042893
924	0.009940514363
925	0.009905735036
926	0.009889499275
927	0.009870165323
928	0.009847700467
929	0.009822608998
930	0.00981066364
931	0.009790713625
932	0.009777582551
933	0.009763778983
934	0.009742303093
935	0.00973605336
936	0.009716053109
937	0.009696472025
938	0.00968248272
939	0.009657849386
940	0.00964387566
941	0.009622861672
942	0.009602612499
943	0.009581868269
944	0.009570686837
945	0.009556602549
946	0.009544453278
947	0.009524831872
948	0.00949838472
949	0.009486581143
950	0.009466395095
951	0.00945167409
952	0.009436538604
953	0.009421274935
954	0.009400173703
955	0.009380661323
956	0.009360486642
957	0.00934148678
958	0.009327568494
959	0.009311804974
960	0.009294665519
961	0.009276455538
962	0.009256379692
963	0.00923675675
964	0.009218641713
965	0.009200484622
966	0.009181226768
967	0.009160522119
968	0.009144764363
969	0.009131827652
970	0.009117213034
971	0.009099408324
972	0.009082812036
973	0.009070150577
974	0.009058437229
975	0.00903842821
976	0.009027664727
977	0.00901480282
978	0.008999296482
979	0.008980918507
980	0.008966411042
981	0.008945644304
982	0.008926349263
983	0.008914652506
984	0.008899770109
985	0.008884385984
986	0.008872729433
987	0.008855691188
988	0.008842379227
989	0.008837639436
990	0.00882098194
991	0.008804136366
992	0.008791133538
993	0.008782644253
994	0.008759884485
995	0.008740914634
996	0.008727106103
997	0.008714084766
998	0.008699500076
999	0.008684778142
